ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
macuna,,150,mcn,myy,{},-0.333333333,-70.16666667,South America,,Macuna,1412,FALSE,FALSE
macushi,,45,mac,mbc,{},4,-60,South America,,Macushi,1371,FALSE,FALSE
mada in cameroon,,109,mda,mxu,{},10.83333333,14.16666667,Africa,,Mada (in Cameroon),1417,FALSE,FALSE
mada in nigeria,,135,mdz,mda,{},8.75,8.25,Africa,,Mada (in Nigeria),1430,FALSE,FALSE
madi,,93,mad,mhi,{},3.25,31.5,Africa,,Ma'di,1372,FALSE,FALSE
madimadi,,113,mdm,,{},-34.5,143.5,,,Madimadi,1423,FALSE,FALSE
madurese,,14,mdr,mad,{},-7,113.5,Papunesia,,Madurese,1426,FALSE,FALSE
mae,,25,mae,mme,{},-16,167.25,Papunesia,,Mae,1373,FALSE,FALSE
magahi,,84,mgh,mag,{},23.5,85.5,Eurasia,,Magahi,1445,FALSE,FALSE
magar,,88,mag,mgp,{},28,83,Eurasia,,Magar,1374,FALSE,FALSE
magar syangja,,88,msy,mrd,{},28.08333333,83.83333333,Eurasia,,Magar (Syangja),1586,FALSE,FALSE
magi,,406,mgi,mgu,{},-10.33333333,149.3333333,Papunesia,,Magi,1446,FALSE,FALSE
magindanao,,30,mgn,mdh,{},6.833333333,124.5,Papunesia,,Magindanao,1449,FALSE,FALSE
mahican,,13,mhc,xpq,{},42.66666667,-73.5,North America,,Mahican,1453,FALSE,FALSE
mah meri,,312,mhm,mhe,{},2.833333333,101.5,Eurasia,,Mah Meri,1457,FALSE,FALSE
maidu northeast,,357,mne,nmu,{},40,-120.6666667,North America,,Maidu (Northeast),1518,FALSE,FALSE
maipure,,152,mpr,,{},5.5,-67.5,South America,,Maipure,1553,FALSE,FALSE
mairasi,,428,mrs,zrs,{},-3.5,134,Papunesia,,Mairasi,1572,FALSE,FALSE
maisin,,25,msn,mbq,{},-9.5,149.1666667,Papunesia,,Maisin,1583,FALSE,FALSE
maithili,,84,mai,mai,{},26,86,Eurasia,,Maithili,1376,FALSE,FALSE
majang,,140,maj,mpe,{},6.75,35,Africa,,Majang,1377,FALSE,FALSE
makaa,,31,mkz,mcp,{},3.416666667,12.25,Africa,,Makaa,1492,FALSE,FALSE
makah,,377,mak,myh,{},48.33333333,-124.6666667,North America,,Makah,1378,TRUE,TRUE
makasae,,411,mkj,mkz,{},-8.666666667,126.5,Papunesia,,Makasae,1483,FALSE,FALSE
makassar,,87,mks,mak,{},-5.416666667,119.5833333,Papunesia,,Makassar,1489,FALSE,FALSE
maklew,,412,mkl,mgf,{},-7.666666667,139.4166667,Papunesia,,Maklew,1484,FALSE,FALSE
makonde,,31,mkd,kde,{},-11,40,Africa,,Makonde,1478,FALSE,FALSE
maku,,413,mkw,,{},0.416666667,-69.83333333,South America,,Máku,1491,FALSE,FALSE
makua,,31,mua,"mgh, xsq",{},-15,38.66666667,Africa,,Makua,1599,FALSE,FALSE
malacca creole,,34,mlc,mcm,{},2.2,102.25,Eurasia,,Malacca Creole,1494,FALSE,FALSE
malagasy,,394,mal,plt,{},-20,47,Africa,,Malagasy,1379,TRUE,TRUE
malakmalak,,414,mlk,mpb,{},-13.41666667,130.4166667,Australia,,Malakmalak,1498,FALSE,FALSE
malay,,14,mly,zsm,{},3,102,Eurasia,,Malay,1503,FALSE,FALSE
malayalam,,116,mym,mal,{},10,76.5,Eurasia,,Malayalam,1641,FALSE,FALSE
malay kuala lumpur,,14,myk,zlm,{},3.166666667,101.7,Eurasia,,Malay (Kuala Lumpur),1640,FALSE,FALSE
malay ulu muar,,14,mmu,zmi,{},2.666666667,102.5,Eurasia,,Malay (Ulu Muar),1512,FALSE,FALSE
maleu,,25,mlu,mgl,{},-5.716666667,148.4166667,Papunesia,,Maleu,1502,FALSE,FALSE
malgwa,,109,mlg,mfi,{},11.5,13.75,Africa,,Malgwa,1496,FALSE,FALSE
mali,,148,mli,gcc,{},-4.833333333,152.25,Papunesia,,Mali,1497,FALSE,FALSE
maltese,,4,mlt,mlt,{},35.91666667,14.41666667,Eurasia,,Maltese,1501,FALSE,FALSE
malto,,163,mto,kmj,{},25,87.33333333,Eurasia,,Malto,1594,FALSE,FALSE
mam,,17,mam,mam,{},15,-91.83333333,North America,,Mam,1380,FALSE,FALSE
mamanwa,,30,mmn,mmn,{},9.416666667,125.5,Papunesia,,Mamanwa,1508,FALSE,FALSE
mamasa,,87,mms,mqj,{},-3.083333333,119.6666667,Papunesia,,Mamasa,1511,FALSE,FALSE
mambai,,343,mmi,mcs,{},9.666666667,14,Africa,,Mambai,1507,FALSE,FALSE
mambila,,31,mla,"mcu, mzk",{},6.75,11.5,Africa,,Mambila,1493,FALSE,FALSE
mambwe,,31,mmw,mgr,{},-9.083333333,31.16666667,Africa,,Mambwe,1514,FALSE,FALSE
mampruli,,144,mmp,maw,{},10.33333333,-0.666666667,Africa,,Mampruli,1510,FALSE,FALSE
mamvu,,388,mmv,mdi,{},3.25,29,Africa,,Mamvu,1513,FALSE,FALSE
manadonese,,14,mds,xmm,{},1.5,124.8333333,Papunesia,,Manadonese,1427,FALSE,FALSE
manam,,25,mnm,mva,{},-4,145,Papunesia,,Manam,1523,FALSE,FALSE
manambu,,54,mbu,mle,{},-4.25,142.8333333,Papunesia,,Manambu,1402,FALSE,FALSE
manange,,56,nmm,nmm,{},28.58333333,84,Eurasia,,Manange,1751,FALSE,FALSE
manchu,,258,mnc,mnc,{},49.5,127.5,Eurasia,,Manchu,1516,FALSE,FALSE
mandaic modern,,4,mma,mid,{},31,48.5,Eurasia,,Mandaic (Modern),1504,FALSE,FALSE
mandan,,142,mdn,mhq,{},46.5,-102.5,North America,,Mandan,1424,FALSE,FALSE
mandar,,87,mnr,mdr,{},-3.416666667,119.0833333,Papunesia,,Mandar,1525,FALSE,FALSE
mandarin,,204,mnd,cmn,{},34,110,Eurasia,,Mandarin,1517,TRUE,TRUE
mandinka,,108,mdk,mnk,{},13,-15.66666667,Africa,,Mandinka,1421,FALSE,FALSE
mandinka gambian,,108,mkg,mnk,{},13.41666667,-16,Africa,,Mandinka (Gambian),1480,FALSE,FALSE
manem,,61,mem,jet,{},-3,140.8333333,Papunesia,,Manem,1438,FALSE,FALSE
mangapmbula,,25,mmb,mna,{},-5.666666667,148.0833333,Papunesia,,Mangap-Mbula,1505,FALSE,FALSE
mangarrayi,,434,myi,mpc,{},-14.66666667,133.5,Australia,,Mangarrayi,1639,TRUE,TRUE
mangbetu,,399,mbt,mdj,{},2.5,26.5,Africa,,Mangbetu,1401,FALSE,FALSE
manggarai,,49,mng,mqy,{},-8.5,120.3333333,Papunesia,,Manggarai,1519,FALSE,FALSE
mangghuer,,110,mgg,mjg,{},36,102,Eurasia,,Mangghuer,1444,FALSE,FALSE
mango,,103,mgq,mge,{},8.75,17,Africa,,Mango,1451,FALSE,FALSE
maninka,,108,mnk,emk,{},10.5,-9.5,Africa,,Maninka,1522,FALSE,FALSE
maninka western,,108,maw,mlq,{},13,-11,Africa,,Maninka (Western),1388,FALSE,FALSE
manjaku,,143,mjk,mfv,{},12,-16.25,Africa,,Manjaku,1475,FALSE,FALSE
mankanya,,143,mkn,knf,{},12.08333333,-15.91666667,Africa,,Mankanya,1485,FALSE,FALSE
mankon,,31,mkq,nge,{},6,10.16666667,Africa,,Mankon,1487,FALSE,FALSE
mano,,136,man,mev,{},7,-9,Africa,,Mano,1381,FALSE,FALSE
manobo western bukidnon,,30,mwb,mbb,{},7.666666667,124.75,Papunesia,,Manobo (Western Bukidnon),1615,FALSE,FALSE
mansi,,296,mns,mns,{},62,62,Eurasia,,Mansi,1526,FALSE,FALSE
mantjiltjara,,117,mnj,mpj,{},-22.66666667,125.0833333,Australia,,Mantjiltjara,1521,FALSE,FALSE
manx,,162,mnx,glv,{},54.16666667,-4.5,Eurasia,,Manx,1530,FALSE,FALSE
maori,,25,mao,mri,{},-40,176,Papunesia,,Maori,1382,FALSE,TRUE
mapoyo,,45,mpy,mcg,{},6,-67,South America,,Mapoyo,1556,FALSE,FALSE
mapudungun,,395,map,arn,{},-38,-72,South America,,Mapudungun,1383,TRUE,TRUE
mara,,424,mra,mec,{},-15,135.1666667,Australia,,Mara,1559,FALSE,FALSE
maranao,,30,mrn,mrw,{},7.833333333,124.25,Papunesia,,Maranao,1568,FALSE,FALSE
maranungku,,250,mku,zmr,{},-13.66666667,130,Australia,,Maranungku,1490,FALSE,TRUE
marathi,,84,mhi,mar,{},19,76,Eurasia,,Marathi,1454,FALSE,FALSE
marchha,,56,mrc,rnp,{},30.25,79.58333333,Eurasia,,Marchha,1560,FALSE,FALSE
margany,,35,mny,zmc,{},-27,144.5,Australia,,Margany,1531,FALSE,FALSE
margi,,109,mrg,mrt,{},11,13,Africa,,Margi,1562,FALSE,FALSE
maricopa,,183,mar,mrc,{},33.16666667,-113.1666667,North America,,Maricopa,1384,TRUE,TRUE
mari hill,,393,mah,mrj,{},57,58,Eurasia,,Mari (Hill),1375,FALSE,FALSE
mari meadow,,393,mme,mhr,{},57,48,Eurasia,,Mari (Meadow),1506,FALSE,FALSE
marind,,154,mrd,mrz,{},-7.833333333,140.1666667,Papunesia,,Marind,1561,FALSE,TRUE
maring,,221,mav,mbw,{},-5.5,144.6666667,Papunesia,,Maring,1387,FALSE,FALSE
maringarr,,425,mrr,zmt,{},-14.25,130,Australia,,Maringarr,1571,FALSE,FALSE
marquesan,,25,mrq,"mqm, mrq",{},-8.916666667,-140.0833333,Papunesia,,Marquesan,1570,FALSE,FALSE
marrithiyel,,425,mrh,mfr,{},-13.83333333,130,Australia,,Marrithiyel,1563,FALSE,FALSE
marshallese,,25,msh,mah,{},7.116666667,171.05,Papunesia,,Marshallese,1579,FALSE,FALSE
martinique creole,,34,mqc,gcf,{},14.66666667,-61,North America,,Martinique Creole,1557,FALSE,FALSE
martuthunira,,117,mrt,vma,{},-20.83333333,116.5,Australia,,Martuthunira,1573,TRUE,TRUE
martu wangka,,117,mwa,mpj,{},-21.5,126,Australia,,Martu Wangka,1614,FALSE,FALSE
maru,,20,mru,mhx,{},23.5,98.5,Eurasia,,Maru,1574,FALSE,FALSE
masa,,381,mas,mcn,{},10.5,15.5,Africa,,Masa,1385,FALSE,FALSE
masakin,,318,msk,jle,{},10.66666667,30,Africa,,Masakin,1580,FALSE,FALSE
masalit,,392,msl,mls,{},13.33333333,22,Africa,,Masalit,1581,FALSE,FALSE
massachusett,,13,mtt,wam,{},42.5,-71,North America,,Massachusett,1597,FALSE,FALSE
matis,,55,mts,mpq,{},-4.416666667,-70.25,South America,,Matis,1596,FALSE,FALSE
matngele,,350,mdl,zml,{},-13.83333333,130.4166667,Australia,,Matngele,1422,FALSE,FALSE
matses,,55,myr,mcf,{},-5.416666667,-73.25,South America,,Matsés,1644,FALSE,FALSE
mattole,,37,mtl,mvb,{},40.16666667,-124.1666667,North America,,Mattole,1593,FALSE,FALSE
matukar,,25,mtk,mjk,{},-4.916666667,145.75,Papunesia,,Matukar,1592,FALSE,FALSE
matuumbi,,31,mtb,mgw,{},-8.5,39,Africa,,Matuumbi,1588,FALSE,FALSE
mauka,,108,mka,mxx,{},8.333333333,-7.5,Africa,,Mauka,1476,FALSE,FALSE
maung,,311,mau,mph,{},-11.91666667,133.5,Australia,,Maung,1386,TRUE,TRUE
mauritian creole,,34,mcr,mfe,{},-20.33333333,57.5,Africa,,Mauritian Creole,1414,FALSE,FALSE
mawchi,,84,mwc,mke,{},21.33333333,73.66666667,Eurasia,,Mawchi,1616,FALSE,FALSE
maxakali,,396,max,mbl,{},-18,-40,South America,,Maxakalí,1389,FALSE,FALSE
maya,,63,mya,slz,{},-1.25,130.9166667,Papunesia,,Ma'ya,1637,FALSE,FALSE
mayangna,,410,sum,yan,{},13,-84.5,North America,,Mayangna,2182,FALSE,FALSE
maybrat,,11,may,ayz,{},-1.333333333,132.5,Papunesia,,Maybrat,1390,TRUE,TRUE
mayiyapi,,35,myy,,{},-20,141,Australia,,Mayi-Yapi,1645,FALSE,FALSE
mayo,,435,myo,mfy,{},26,-108,North America,,Mayo,1643,FALSE,FALSE
mayogo,,107,myg,mdm,{},3,29,Africa,,Mayogo,1638,FALSE,FALSE
mazahua,,397,maz,"maz, mmc",{},19.41666667,-99.91666667,North America,,Mazahua,1391,FALSE,FALSE
mazanderani,,138,mzn,mzn,{},36.5,52,Eurasia,,Mazanderani,1648,FALSE,FALSE
mazatec chiquihuitlan,,181,mzc,maq,{},17.75,-96.91666667,North America,,Mazatec (Chiquihuitlán),1646,FALSE,FALSE
mazatec huautla,,181,mzh,mau,{},18.25,-96.83333333,North America,,Mazatec (Huautla),1647,FALSE,FALSE
mba,,107,mba,mfc,{},1,25,Africa,,Mba,1392,FALSE,FALSE
mbabaram,,35,mbb,,{},-17.16666667,145,Australia,,Mbabaram,1393,FALSE,FALSE
mbalanhu,,31,mhu,lnb,{},-17.5,15,Africa,,Mbalanhu,1458,FALSE,FALSE
mbara,,109,mbr,mpk,{},11,15.41666667,Africa,,Mbara,1400,FALSE,FALSE
mbay,,103,mby,myb,{},8.25,17.5,Africa,,Mbay,1403,FALSE,FALSE
mbe,,31,mbz,mtk,{},6.283333333,11.08333333,Africa,,Mbe',1404,FALSE,FALSE
mbere,,31,mbe,mdt,{},-0.5,14,Africa,,Mbere,1394,FALSE,FALSE
mbili,,31,mbi,baw,{},6.116666667,10.2,Africa,,Mbili,1396,FALSE,FALSE
mbodomo,,269,mdo,gmm,{},4.5,15.5,Africa,,Mbodomo,1425,FALSE,FALSE
mbole,,31,mbl,mdq,{},-0.666666667,24.66666667,Africa,,Mbole,1397,FALSE,FALSE
mbosi,,31,mdw,mdw,{},-1.25,15.5,Africa,,Mbosi,1429,FALSE,FALSE
mbugu,,36,mbg,mhd,{},-4.333333333,38.16666667,Africa,,Mbugu,1395,FALSE,FALSE
mbum,,343,mbm,mdd,{},7.75,13.16666667,Africa,,Mbum,1398,FALSE,FALSE
meen,,140,mee,mym,{},5,37,Africa,,Me'en,1433,FALSE,FALSE
mehek,,407,mhk,nux,{},-3.75,142.5,Papunesia,,Mehek,1455,FALSE,FALSE
mehri,,4,meh,gdq,{},17,51.5,Eurasia,,Mehri,1434,FALSE,FALSE
meithei,,33,mei,mni,{},24.75,94,Eurasia,,Meithei,1435,TRUE,TRUE
mekens,,404,mek,skf,{},-12.5,-61.5,South America,,Mekens,1436,FALSE,FALSE
mekeo,,25,mke,mek,{},-8.333333333,146.5,Papunesia,,Mekeo,1479,FALSE,FALSE
melanau,,119,mel,mel,{},2.5,111.5,Papunesia,,Melanau,1437,FALSE,FALSE
melayu betawi,,34,meb,bew,{},-6.5,107,Papunesia,,Melayu Betawi,1432,FALSE,FALSE
mende,,108,mde,men,{},7.833333333,-11.5,Africa,,Mende,1419,FALSE,FALSE
menomini,,13,men,mez,{},45.5,-88.33333333,North America,,Menomini,1439,FALSE,FALSE
mentawai,,53,mnt,mwv,{},-1.5,99,Papunesia,,Mentawai,1527,FALSE,FALSE
mentuh tapuh,,137,mta,sdo,{},1.25,111,Papunesia,,Mentuh Tapuh,1587,FALSE,FALSE
menya,,73,mey,mcr,{},-7.25,146,Papunesia,,Menya,1441,FALSE,FALSE
meryam mir,,405,mer,ulk,{},-9.916666667,144.0833333,Papunesia,,Meryam Mir,1440,FALSE,FALSE
meyah,,403,mea,mej,{},-1.166666667,133.5,Papunesia,,Meyah,1431,FALSE,FALSE
mian,,368,mpt,mpt,{},-4.75,141.5,Papunesia,,Mian,1554,FALSE,FALSE
michif,,13,mcf,crg,{},52,-100.1666667,North America,,Michif,1409,FALSE,FALSE
micmac,,13,mic,mic,{},45,-63,North America,,Micmac,1459,FALSE,FALSE
midob,,408,mid,mei,{},15.08333333,26.25,Africa,,Midob,1460,FALSE,FALSE
mien,,292,mie,ium,{},25,111,Eurasia,,Mien,1461,FALSE,FALSE
migama,,130,mig,mmy,{},12.16666667,19.83333333,Africa,,Migama,1462,FALSE,FALSE
miisiirii,,409,mii,tma,{},13.5,22,Africa,,Miisiirii,1463,FALSE,FALSE
miju,,76,mij,mxj,{},29,96,Eurasia,,Miju,1464,FALSE,FALSE
mikarew,,338,mkr,msy,{},-4.416666667,144.9166667,Papunesia,,Mikarew,1488,FALSE,FALSE
mikasuki,,8,mki,mik,{},32,-85,North America,,Mikasuki,1482,FALSE,FALSE
mikir,,33,mik,mjw,{},26.33333333,93.5,Eurasia,,Mikir,1465,FALSE,FALSE
milang,,76,mil,adi,{},28.5,95.25,Eurasia,,Milang,1466,FALSE,FALSE
mina,,109,hna,hna,{},10.33333333,13.83333333,Africa,,Mina,859,FALSE,FALSE
minangkabau,,14,min,min,{},-1,101,Papunesia,,Minangkabau,1467,FALSE,FALSE
minaveha,,25,mnv,mvn,{},-9.6,150.4666667,Papunesia,,Minaveha,1529,FALSE,FALSE
mingrelian,,272,mgl,xmf,{},42.5,42,Eurasia,,Mingrelian,1448,FALSE,FALSE
min southern,,204,hok,nan,{},25,118,Eurasia,,Min (Southern),866,FALSE,FALSE
miri hill,,76,mhl,mrg,{},27.91666667,93.83333333,Eurasia,,Miri (Hill):,1456,FALSE,FALSE
miriwung,,339,mir,mep,{},-15.66666667,129,Australia,,Miriwung,1468,FALSE,FALSE
mirniny,,117,mrj,nju,{},-31,129,Australia,,Mirniny,1565,FALSE,FALSE
mising,,76,msg,mrg,{},28.5,94.83333333,Eurasia,,Mising,1578,FALSE,FALSE
miskito,,410,mis,miq,{},14,-83.66666667,North America,,Miskito,1469,FALSE,FALSE
miskito coast english creole,,34,mce,bzj,{},16.25,-88.83333333,North America,,Mískito Coast English Creole,1408,FALSE,FALSE
mituku,,31,mit,zmq,{},-1.666666667,25.5,Africa,,Mituku,1470,FALSE,FALSE
miwok bodega,,402,mkb,csi,{},38.33333333,-123,North America,,Miwok (Bodega),1477,FALSE,FALSE
miwok central sierra,,402,mcs,csm,{},38,-120.3333333,North America,,Miwok (Central Sierra),1415,FALSE,FALSE
miwok lake,,402,mwl,lmw,{},38.91666667,-122.6666667,North America,,Miwok (Lake),1618,FALSE,FALSE
miwok northern sierra,,402,mwn,nsq,{},38.33333333,-120.6666667,North America,,Miwok (Northern Sierra),1619,FALSE,FALSE
miwok plains,,402,mwp,pmw,{},38,-121,North America,,Miwok (Plains),1621,FALSE,FALSE
miwok southern sierra,,402,mss,skd,{},37.5,-120,North America,,Miwok (Southern Sierra),1585,FALSE,TRUE
mixe ayutla,,401,mxx,mxp,{},17.08333333,-96.08333333,North America,,Mixe (Ayutla),1634,FALSE,FALSE
mixe coatlan,,401,mco,mco,{},16.91666667,-95.66666667,North America,,Mixe (Coatlán),1413,FALSE,FALSE
mixe tlahuitoltepec,,401,mth,mxp,{},17.08333333,-96.16666667,North America,,Mixe (Tlahuitoltepec),1590,FALSE,FALSE
mixe totontepec,,401,mtp,mto,{},17.25,-96,North America,,Mixe (Totontepec),1595,FALSE,FALSE
mixtec alacatlatzala,,215,mxl,mim,{},17.25,-98.58333333,North America,,Mixtec (Alacatlatzala),1627,FALSE,FALSE
mixtec atatlahuca,,215,mxa,mib,{},17,-97.75,North America,,Mixtec (Atatlahuca),1622,FALSE,FALSE
mixtec ayutla,,215,mxt,miy,{},16.91666667,-99.16666667,North America,,Mixtec (Ayutla),1632,FALSE,FALSE
mixtec chalcatongo,,215,mxc,mig,{},17.05,-97.58333333,North America,,Mixtec (Chalcatongo),1623,TRUE,TRUE
mixtec chayuco,,215,mxu,mih,{},16.41666667,-97.83333333,North America,,Mixtec (Chayuco),1633,FALSE,FALSE
mixtec coatzospan,,215,mxz,miz,{},18.08333333,-96.58333333,North America,,Mixtec (Coatzospan),1636,FALSE,FALSE
mixtec jamiltepec,,215,mja,mxt,{},16.25,-97.83333333,North America,,Mixtec (Jamiltepec),1473,FALSE,FALSE
mixtec jicaltepec,,215,mxj,mio,{},16.33333333,-98,North America,,Mixtec (Jicaltepec),1626,FALSE,FALSE
mixtec molinos,,215,mxm,mig,{},17,-97.58333333,North America,,Mixtec (Molinos),1628,FALSE,FALSE
mixtec ocotepec,,215,mxo,mie,{},17.16666667,-97.75,North America,,Mixtec (Ocotepec),1629,FALSE,FALSE
mixtec penoles,,215,mxp,mil,{},17.08333333,-96.91666667,North America,,Mixtec (Peñoles),1630,FALSE,FALSE
mixtec san juan colorado,,215,mjc,mjc,{},16.5,-98,North America,,Mixtec (San Juan Colorado),1474,FALSE,FALSE
mixtec san miguel el grande,,215,mxg,mig,{},17.05,-97.56666667,North America,,Mixtec (San Miguel el Grande),1625,FALSE,FALSE
mixtec silacayoapan,,215,mxs,mks,{},17.5,-98.16666667,North America,,Mixtec (Silacayoapan),1631,FALSE,FALSE
mixtec yosondua,,215,mxy,mpm,{},16.91666667,-97.58333333,North America,,Mixtec (Yosondúa),1635,FALSE,FALSE
miya,,67,miy,mkf,{},10.91666667,9.666666667,Africa,,Miya,1471,FALSE,FALSE
mizo,,33,miz,lus,{},23.16666667,92.83333333,Eurasia,,Mizo,1472,FALSE,FALSE
mlabri minor,,349,mlm,mra,{},18.5,101,Eurasia,,Mlabri (Minor),1500,FALSE,FALSE
moca,,267,moc,moy,{},7.583333333,35.5,Africa,,Moca,1534,FALSE,FALSE
mochica,,400,mcc,,{},-7.5,-79.33333333,South America,,Mochica,1406,FALSE,FALSE
mocovi,,6,mcv,moc,{},-28,-60.5,South America,,Mocoví,1416,FALSE,FALSE
mofugudur,,109,mof,mif,{},10.5,14,Africa,,Mofu-Gudur,1536,FALSE,FALSE
moghol,,110,mog,mhj,{},35,62,Eurasia,,Moghol,1537,FALSE,FALSE
mohawk,,222,moh,moh,{},43.5,-74.25,North America,,Mohawk,1538,FALSE,FALSE
mojave,,183,moj,mov,{},34.66666667,-114.5833333,North America,,Mojave,1539,FALSE,FALSE
mokilese,,25,mok,mkj,{},6.666666667,159.75,Papunesia,,Mokilese,1540,FALSE,FALSE
mokilko,,130,mko,moz,{},11.91666667,18.08333333,Africa,,Mokilko,1486,FALSE,FALSE
molala,,415,mll,mbe,{},44.5,-122.5,North America,,Molala,1499,FALSE,FALSE
moldavian,,85,mol,ron,{},47,29,Eurasia,,Moldavian,1541,FALSE,FALSE
mombum,,417,mom,mso,{},-8.25,138.75,Papunesia,,Mombum,1542,FALSE,FALSE
momu,,263,fqs,fqs,{},-3,141.5833333,Papunesia,,Momu,686,FALSE,FALSE
momuna,,423,mqf,mqf,{},-4.833333333,139.25,Papunesia,,Momuna,1558,FALSE,FALSE
mon,,418,mon,mnw,{},14.83333333,100.5,Eurasia,,Mon,1543,FALSE,FALSE
mondunga,,107,mga,ndt,{},2.25,21.5,Africa,,Mondunga,1442,FALSE,FALSE
mongo,,31,mgo,lol,{},0,21,Africa,,Mongo,1450,FALSE,FALSE
mongol khamnigan,,110,mkh,,{},49,117,,,Mongol (Khamnigan),1481,FALSE,FALSE
mongondow,,30,mgd,mog,{},0.666666667,124,Papunesia,,Mongondow,1443,FALSE,FALSE
moni,,248,mni,mnz,{},-3.666666667,137,Papunesia,,Moni,1520,FALSE,FALSE
monoalu,,25,moa,mte,{},-7.05,155.75,Papunesia,,Mono-Alu,1533,FALSE,FALSE
mono in united states,,201,mno,mnr,{},38,-119,North America,,Mono (in United States),1524,FALSE,FALSE
montagnais,,13,mtg,moe,{},52,-65,North America,,Montagnais,1589,FALSE,FALSE
monumbo,,398,mbo,mxk,{},-4.25,145,Papunesia,,Monumbo,1399,FALSE,FALSE
moore,,144,moo,mos,{},12.83333333,-1.25,Africa,,Mooré,1544,FALSE,FALSE
mopan,,17,mop,mop,{},16.58333333,-88.66666667,North America,,Mopan,1545,FALSE,FALSE
mor,,63,mor,mhz,{},-2.95,135.75,Papunesia,,Mor,1546,FALSE,FALSE
moraori,,426,mri,mok,{},-8.583333333,140.6666667,Papunesia,,Moraori,1564,FALSE,FALSE
mordvin erzya,,416,moe,myv,{},53,45.5,Eurasia,,Mordvin (Erzya),1535,FALSE,FALSE
mordvin moksha,,416,mmo,mdf,{},54,44,Eurasia,,Mordvin (Moksha),1509,FALSE,FALSE
moro,,427,mro,mor,{},11,30.16666667,Africa,,Moro,1569,FALSE,FALSE
moru,,93,mou,mgd,{},4.75,29.75,Africa,,Moru,1549,FALSE,FALSE
moseten,,419,mos,cas,{},-14.75,-67.83333333,South America,,Mosetén,1547,FALSE,FALSE
motu,,25,mtu,meu,{},-9.333333333,147,Papunesia,,Motu,1598,FALSE,FALSE
motuna,,171,mot,siw,{},-6.616666667,155.4166667,Papunesia,,Motuna,1548,FALSE,FALSE
movima,,420,mov,mzp,{},-13.83333333,-65.66666667,South America,,Movima,1550,FALSE,FALSE
mpongwe,,31,mpo,mye,{},-1.25,9.5,Africa,,Mpongwe,1552,FALSE,FALSE
mpur,,422,mpu,akc,{},-0.75,133.25,Papunesia,,Mpur,1555,FALSE,FALSE
mudburra,,117,mdb,dmw,{},-17.33333333,132.0833333,Australia,,Mudburra,1418,FALSE,FALSE
mufian,,1,aoj,aoj,{},-3.5,143,Papunesia,,Mufian,120,FALSE,FALSE
muher,,4,muh,sgw,{},8.166666667,38.16666667,Africa,,Muher,1602,FALSE,FALSE
muinane,,156,mui,bmr,{},-1,-72.5,South America,,Muinane,1603,FALSE,FALSE
muisca,,429,msc,chb,{},5,-74,South America,,Muisca,1576,FALSE,FALSE
mulao,,237,mul,mlm,{},25,108,Eurasia,,Mulao,1604,FALSE,FALSE
mumuye,,431,mum,mzm,{},9,11.66666667,Africa,,Mumuye,1605,FALSE,FALSE
mun,,292,mnu,mji,{},19,110,Eurasia,,Mun,1528,FALSE,FALSE
muna,,124,mna,mnb,{},-5,122.5,Papunesia,,Muna,1515,FALSE,FALSE
mundang,,343,mdg,mua,{},9.666666667,14.5,Africa,,Mundang,1420,FALSE,FALSE
mundani,,31,mud,mnf,{},5.666666667,9.916666667,Africa,,Mundani,1600,FALSE,FALSE
mundari,,129,mun,unr,{},23,84.66666667,Eurasia,,Mundari,1606,FALSE,TRUE
mundu,,107,mdu,muh,{},4.5,30,Africa,,Mündü,1428,FALSE,FALSE
munduruku,,433,muu,myu,{},-7,-58,South America,,Mundurukú,1612,FALSE,FALSE
mungaka,,31,mgk,mhk,{},5.916666667,10,Africa,,Mungaka,1447,FALSE,FALSE
munsee,,13,mse,umu,{},41.5,-74.66666667,North America,,Munsee,1577,FALSE,FALSE
munzombo,,107,mnz,moj,{},3,18.41666667,Africa,,Munzombo,1532,FALSE,FALSE
muong,,432,muo,mtq,{},20.5,105.0833333,Eurasia,,Muong,1607,FALSE,FALSE
mupun,,67,mup,sur,{},9.5,8.833333333,Africa,,Mupun,1608,FALSE,FALSE
murik,,185,mrk,mtf,{},-3.833333333,144.25,Papunesia,,Murik,1566,FALSE,FALSE
murle,,140,mrl,mur,{},6.5,33.5,Africa,,Murle,1567,FALSE,TRUE
murrinhpatha,,421,mpa,mwf,{},-14.66666667,129.6666667,Australia,,Murrinh-Patha,1551,FALSE,FALSE
mursi,,140,mur,muz,{},5.583333333,36.08333333,Africa,,Mursi,1609,FALSE,FALSE
muruwari,,113,mrw,zmu,{},-28.75,147,Australia,,Muruwari,1575,FALSE,FALSE
musgu,,109,mgu,mug,{},10.83333333,14.91666667,Africa,,Musgu,1452,FALSE,FALSE
musom,,25,msm,msu,{},-6.583333333,147,Papunesia,,Musom,1582,FALSE,FALSE
musqueam,,197,msq,hur,{},49.16666667,-123,North America,,Musqueam,1584,FALSE,FALSE
mussau,,25,mus,emi,{},-1.45,149.6166667,Papunesia,,Mussau,1610,FALSE,FALSE
mutsun,,212,mut,css,{},36.83333333,-121.5,North America,,Mutsun,1611,FALSE,FALSE
